gene_id,baseMean,log2FoldChange,shrunk_log2FoldChange,pvalue,padj
AT1G75500,1359.6666666666667,-1.2419684176481542,-1.2419684176481542,0.09800329772097977,1.0
AT1G75510,327.0,0.17910038932247085,0.17910038932247085,0.5186690155404876,1.0
AT1G75520,0.6666666666666666,1.2223924213364477,1.2223924213364477,0.4226497308103743,1.0
AT1G75530,0.0,0.0,0.0,1.0,1.0
AT1G75540,1901.5,-0.22873085250742864,-0.22873085250742864,0.5082709745348233,1.0
AT1G75550,13.0,-0.84799690655495,-0.84799690655495,0.41167713137699613,1.0
AT1G75560,866.1666666666666,-0.33815936564577803,-0.33815936564577803,0.35369253564911257,1.0
AT1G75570,0.0,0.0,0.0,1.0,1.0
AT1G75580,143.0,-0.39654739405945516,-0.39654739405945516,0.44275664720042185,1.0
AT1G75590,83.16666666666667,0.5375011470148867,0.5375011470148867,0.1870376437669883,1.0
AT1G75600,11.666666666666666,0.5376567859427993,0.5376567859427993,0.3143533137776391,1.0
AT1G75620,6.333333333333333,-1.415037499278844,-1.415037499278844,0.28427593027855474,1.0
AT1G75630,2465.1666666666665,-0.7937746253138666,-0.7937746253138666,0.1720900878369045,1.0
AT1G75640,36.5,0.6655809609294409,0.6655809609294409,0.14110658972347634,1.0
AT1G75650,0.0,0.0,0.0,1.0,1.0
AT1G75660,557.5,0.4012341014255851,0.4012341014255851,0.3264793114676348,1.0
AT1G75670,238.0,-0.5123745007645499,-0.5123745007645499,0.3881364057927434,1.0
AT1G75680,750.5,-0.4404535096530263,-0.4404535096530263,0.18439910372708707,1.0
AT1G75690,17.0,-1.4457997530495308,-1.4457997530495308,0.061267621302743866,1.0
AT1G75700,16.5,-2.0,-2.0,0.09776045030528914,1.0
AT1G75710,276.1666666666667,0.26271631630744985,0.26271631630744985,0.398721460462303,1.0
AT1G75717,9.166666666666666,-2.5305147166987796,-2.5305147166987796,0.2519855174162011,1.0
AT1G75720,17.5,-0.9418970454364318,-0.9418970454364318,0.36015172275948176,1.0
AT1G75730,87.33333333333333,-0.4388842412332117,-0.4388842412332117,0.28701528147960337,1.0
AT1G75740,0.0,0.0,0.0,1.0,1.0
AT1G75750,7420.166666666667,-0.013413884828239494,-0.013413884828239494,0.9603854076315386,1.0
AT1G75760,369.1666666666667,-0.2749477273772944,-0.2749477273772944,0.4671853785550659,1.0
AT1G75770,11.166666666666666,-0.5193741590935794,-0.5193741590935794,0.3701665280474964,1.0
AT1G75780,534.8333333333334,-0.24560279352209632,-0.24560279352209632,0.6795480138397484,1.0
AT1G75785,216.33333333333334,-0.5325953271558584,-0.5325953271558584,0.5437465703227947,1.0
AT1G75790,0.16666666666666666,-0.4150374992788438,-0.4150374992788438,0.4226497308103743,1.0
AT1G75800,1013.3333333333334,-0.3872805575962934,-0.3872805575962934,0.3641515946873333,1.0
AT1G75810,139.83333333333334,-0.7506405310632828,-0.7506405310632828,0.22643576123331294,1.0
AT1G75820,52.833333333333336,-0.3319817595512854,-0.3319817595512854,0.5047337136519197,1.0
AT1G75830,2.5,1.6780719051126378,1.6780719051126378,0.2528814637879614,1.0
AT1G75840,619.5,-0.3559781514065501,-0.3559781514065501,0.31044066692892336,1.0
AT1G75850,219.66666666666666,0.052308873266041486,0.052308873266041486,0.8528276820546217,1.0
AT1G75860,209.5,-0.1303080223457309,-0.1303080223457309,0.6954534193963926,1.0
AT1G75870,0.0,0.0,0.0,1.0,1.0
AT1G75880,0.0,0.0,0.0,1.0,1.0
AT1G75890,0.0,0.0,0.0,1.0,1.0
AT1G75891,0.0,0.0,0.0,1.0,1.0
AT1G75900,0.0,0.0,0.0,1.0,1.0
AT1G75910,0.0,0.0,0.0,1.0,1.0
AT1G75920,0.8333333333333334,1.415037499278844,1.415037499278844,0.4226497308103741,1.0
AT1G75930,0.0,0.0,0.0,1.0,1.0
AT1G75940,0.0,0.0,0.0,1.0,1.0
AT1G75945,139.0,-7.383704292474052,-7.383704292474052,0.422186627259616,1.0
AT1G75950,3480.3333333333335,-0.4099622623070125,-0.4099622623070125,0.3187681707971087,1.0
AT1G75960,20.833333333333332,0.33184356375244506,0.33184356375244506,0.7622315229852342,1.0
AT1G75970,0.0,0.0,0.0,1.0,1.0
AT1G75980,255.66666666666666,-0.6634745288996797,-0.6634745288996797,0.36055737067891047,1.0
AT1G75990,387.8333333333333,0.053187237816459294,0.053187237816459294,0.8737716036303332,1.0
AT1G76000,0.0,0.0,0.0,1.0,1.0
AT1G76010,1110.3333333333333,0.36894591362440937,0.36894591362440937,0.3389113385310815,1.0
AT1G76020,66.0,-0.4192252962422773,-0.4192252962422773,0.25962397487237543,1.0
AT1G76030,632.1666666666666,0.13453121061211826,0.13453121061211826,0.753588083610682,1.0
AT1G76040,108.83333333333333,0.5087269148940707,0.5087269148940707,0.18998714855311516,1.0
AT1G76050,118.83333333333333,0.2050103431082114,0.2050103431082114,0.2870281304384985,1.0
AT1G76060,152.83333333333334,-0.3233349161016081,-0.3233349161016081,0.3300744131228133,1.0
AT1G76062,3.0,-2.807354922057604,-2.807354922057604,0.3554966133645103,1.0
AT1G76065,70.5,-0.3856536924977496,-0.3856536924977496,0.3628208442846588,1.0
AT1G76070,63.5,0.1417739611281635,0.1417739611281635,0.8969893475277128,1.0
AT1G76080,13.666666666666666,-1.673771767679012,-1.673771767679012,0.02838009926608639,1.0
AT1G76090,2960.3333333333335,-0.19614695143006308,-0.19614695143006308,0.6323601121418132,1.0
AT1G76100,3.8333333333333335,-0.5025003405291834,-0.5025003405291834,0.08244173716174745,1.0
AT1G76110,20.833333333333332,-1.3451354860486875,-1.3451354860486875,0.087044301261995,1.0
AT1G76120,113.5,-0.265344566520995,-0.265344566520995,0.6395864184657151,1.0
AT1G76130,43.333333333333336,-0.4372088802774642,-0.4372088802774642,0.4399885497927321,1.0
AT1G76135,0.16666666666666666,0.41503749927884376,0.41503749927884376,0.4226497308103743,1.0
AT1G76140,237.5,0.09883956012805353,0.09883956012805353,0.7795661948787224,1.0
AT1G76150,435.1666666666667,0.12245722970231179,0.12245722970231179,0.6057942235792716,1.0
AT1G76160,481.5,0.16063130042968846,0.16063130042968846,0.6782964261918385,1.0
AT1G76170,77.66666666666667,-0.6207125256703578,-0.6207125256703578,0.4419678309313585,1.0
AT1G76180,3083.5,0.22010034153590616,0.22010034153590616,0.7726739191786394,1.0
AT1G76185,132.16666666666666,-0.627220188182863,-0.627220188182863,0.2874030550987777,1.0
AT1G76190,4.166666666666667,-0.46948528330122,-0.46948528330122,0.5633260277130592,1.0
AT1G76200,2783.3333333333335,-0.5102749102544534,-0.5102749102544534,0.3346354237040658,1.0
AT1G76210,3.0,2.3219280948873626,2.3219280948873626,0.28686274298333914,1.0
AT1G76220,18.0,1.1154772174199359,1.1154772174199359,0.07048399691021992,1.0
AT1G76230,2.6666666666666665,0.53051471669878,0.53051471669878,0.5354575007664459,1.0
AT1G76240,294.1666666666667,0.7617839570177022,0.7617839570177022,0.05570538639967225,1.0
AT1G76250,114.5,0.13750352374993502,0.13750352374993502,0.7333542566498921,1.0
AT1G76260,245.66666666666666,0.0897099381326258,0.0897099381326258,0.5369201269922264,1.0
AT1G76270,83.33333333333333,-0.10268566397456401,-0.10268566397456401,0.8847155182820051,1.0
AT1G76280,99.83333333333333,-0.21501289097085033,-0.21501289097085033,0.6760321097256266,1.0
AT1G76290,0.0,0.0,0.0,1.0,1.0
AT1G76300,518.5,-0.2514982128057161,-0.2514982128057161,0.5226614018945733,1.0
AT1G76310,218.5,-0.7504187571047524,-0.7504187571047524,0.1028426529492369,1.0
AT1G76320,82.83333333333333,-0.6958082694094465,-0.6958082694094465,0.09835645443640181,1.0
AT1G76330,0.0,0.0,0.0,1.0,1.0
AT1G76340,307.0,-0.056216009566548084,-0.056216009566548084,0.865175063212006,1.0
AT1G76350,140.0,-0.28743971850207173,-0.28743971850207173,0.485614733755298,1.0
AT1G76360,10.666666666666666,-0.7589919004962048,-0.7589919004962048,0.1577030626002046,1.0
AT1G76370,0.16666666666666666,-0.4150374992788438,-0.4150374992788438,0.4226497308103743,1.0
AT1G76380,168.16666666666666,-0.2938144586784486,-0.2938144586784486,0.4826697495949233,1.0
AT1G76390,66.16666666666667,0.15049162652745057,0.15049162652745057,0.7578215099311421,1.0
AT1G76400,552.5,0.5893079709971204,0.5893079709971204,0.06859138144576779,1.0
AT1G76405,271.8333333333333,-0.5330008366331336,-0.5330008366331336,0.3519361407550785,1.0
AT1G76410,789.0,0.4704127373458908,0.4704127373458908,0.14144222238867152,1.0
AT1G76420,0.16666666666666666,0.41503749927884376,0.41503749927884376,0.4226497308103743,1.0
AT1G76430,3.1666666666666665,-0.11547721741993625,-0.11547721741993625,0.8675467642934955,1.0
AT1G76440,211.66666666666666,-1.0118880781983404,-1.0118880781983404,0.18597455575662156,1.0
AT1G76450,60.666666666666664,0.20309186537751173,0.20309186537751173,0.646474214329026,1.0
AT1G76460,264.3333333333333,-0.32029700930843424,-0.32029700930843424,0.43667001965395386,1.0
AT1G76465,0.5,-0.3219280948873623,-0.3219280948873623,0.6855984144761557,1.0
AT1G76470,32.833333333333336,0.9259994185562233,0.9259994185562233,0.3832839507013698,1.0
AT1G76480,5.833333333333333,-0.4974996594708167,-0.4974996594708167,0.6009467589127888,1.0
AT1G76490,1338.5,0.44765698034946166,0.44765698034946166,0.08198592278949678,1.0
AT1G76500,286.6666666666667,-0.19085402241640778,-0.19085402241640778,0.39357471385065634,1.0
AT1G76510,157.16666666666666,0.18572371128905119,0.18572371128905119,0.629572891264564,1.0
AT1G76520,1210.5,0.636089580372171,0.636089580372171,0.1842020053112607,1.0
AT1G76530,1.3333333333333333,0.8479969065549502,0.8479969065549502,0.47679273379829723,1.0
AT1G76540,455.3333333333333,-0.09698899144056797,-0.09698899144056797,0.7107519809066409,1.0
AT1G76550,335.0,-0.08303512920953085,-0.08303512920953085,0.8703662605316287,1.0
AT1G76560,222.83333333333334,-0.3912528340887933,-0.3912528340887933,0.4767526468864166,1.0
AT1G76570,16.666666666666668,-0.5510151687978185,-0.5510151687978185,0.1601429356706024,1.0
AT1G76580,45.333333333333336,0.418065191976412,0.418065191976412,0.45300470013530447,1.0
AT1G76590,212.5,0.9496097192065868,0.9496097192065868,0.34951347375886105,1.0
AT1G76600,529.6666666666666,0.5221695090354409,0.5221695090354409,0.6408686727344172,1.0
AT1G76610,0.16666666666666666,0.41503749927884376,0.41503749927884376,0.4226497308103743,1.0
AT1G76620,0.6666666666666666,1.2223924213364477,1.2223924213364477,0.18350341907227402,1.0
AT1G76630,88.0,-0.2056750263915141,-0.2056750263915141,0.7441546448095183,1.0
AT1G76640,62.166666666666664,1.499926396865357,1.499926396865357,0.5418791495336939,1.0
AT1G76650,66.83333333333333,1.9648105715376998,1.9648105715376998,0.4331419972607612,1.0
AT1G76660,250.0,-0.057485494660760125,-0.057485494660760125,0.7916666551878696,1.0
AT1G76670,1243.1666666666667,-0.3531010636408432,-0.3531010636408432,0.3409800077742223,1.0
AT1G76680,2440.0,0.17713604921304735,0.17713604921304735,0.6696508885442244,1.0
AT1G76690,574.6666666666666,0.2411483031036028,0.2411483031036028,0.2757533589549202,1.0
AT1G76700,126.5,-0.11698836770043598,-0.11698836770043598,0.6673310084785165,1.0
AT1G76705,4.333333333333333,-0.7369655941662062,-0.7369655941662062,0.5655524950333672,1.0
AT1G76710,153.16666666666666,0.32262996551219525,0.32262996551219525,0.4965882602256493,1.0
AT1G76720,65.83333333333333,-0.007195501404203886,-0.007195501404203886,0.9873657773663254,1.0
AT1G76728,0.0,0.0,0.0,1.0,1.0
AT1G76730,22.0,-0.506959988719883,-0.506959988719883,0.31955095264632594,1.0
AT1G76740,25.833333333333332,-0.30580842952408543,-0.30580842952408543,0.5755397483751099,1.0
AT1G76750,0.3333333333333333,0.736965594166206,0.736965594166206,0.18350341907227402,1.0
AT1G76760,232.16666666666666,-0.8869692729762221,-0.8869692729762221,0.16954472146434404,1.0
AT1G76770,6.0,-0.13750352374993477,-0.13750352374993477,0.8925246709381428,1.0
AT1G76780,51.833333333333336,0.5057358095705813,0.5057358095705813,0.26659798613992836,1.0
AT1G76790,661.0,0.7006597473793451,0.7006597473793451,0.19841032125081287,1.0
AT1G76800,65.33333333333333,-6.029747343394052,-6.029747343394052,0.31835379613825193,1.0
AT1G76810,1043.6666666666667,0.16682751386599567,0.16682751386599567,0.5161209555604183,1.0
AT1G76820,16.0,0.22677086184702225,0.22677086184702225,0.6695014729926699,1.0
AT1G76830,0.0,0.0,0.0,1.0,1.0
AT1G76840,0.0,0.0,0.0,1.0,1.0
AT1G76850,178.83333333333334,0.6611473294268088,0.6611473294268088,0.1368230008982586,1.0
AT1G76860,756.1666666666666,-0.6624037283767671,-0.6624037283767671,0.14362645426241658,1.0
AT1G76870,3.6666666666666665,1.3219280948873624,1.3219280948873624,0.2223658170773837,1.0
AT1G76878,223.33333333333334,-0.436318419366021,-0.436318419366021,0.15537874914359792,1.0
AT1G76880,231.0,-0.24518327195614076,-0.24518327195614076,0.29359229737682674,1.0
AT1G76890,143.0,-0.08017034868398333,-0.08017034868398333,0.7926389441096641,1.0
AT1G76892,0.8333333333333334,-0.26303440583379395,-0.26303440583379395,0.7250301847248614,1.0
AT1G76900,384.0,-0.5797598443764882,-0.5797598443764882,0.08939104249142676,1.0
AT1G76910,0.0,0.0,0.0,1.0,1.0
AT1G76920,360.6666666666667,-0.07181716060948173,-0.07181716060948173,0.7993272509062512,1.0
AT1G76930,242.83333333333334,1.9068905956085185,1.9068905956085185,0.37209443335357095,1.0
AT1G76940,222.83333333333334,-0.0021484665785767485,-0.0021484665785767485,0.9928871012252556,1.0
AT1G76950,111.0,0.6010821660844331,0.6010821660844331,0.16481792212016672,1.0
AT1G76952,3.5,-2.523561956057013,-2.523561956057013,0.2582514706146138,1.0
AT1G76954,0.0,0.0,0.0,1.0,1.0
AT1G76955,0.0,0.0,0.0,1.0,1.0
AT1G76960,0.0,0.0,0.0,1.0,1.0
AT1G76965,0.0,0.0,0.0,1.0,1.0
AT1G76970,124.33333333333333,0.5514655887330692,0.5514655887330692,0.2810898869365994,1.0
AT1G76980,164.83333333333334,0.7315549983328448,0.7315549983328448,0.30894340774546153,1.0
AT1G76990,1718.3333333333333,-1.544962232272562,-1.544962232272562,0.16095652518892065,1.0
AT1G76994,0.0,0.0,0.0,1.0,1.0
AT1G77000,75.5,0.23309712167969027,0.23309712167969027,0.5743775651674526,1.0
AT1G77010,3.3333333333333335,0.0,0.0,1.0,1.0
AT1G77020,174.83333333333334,-0.43260234873180414,-0.43260234873180414,0.11922837952290262,1.0
AT1G77030,139.5,0.3612662428378632,0.3612662428378632,0.43524258068159083,1.0
AT1G77040,0.0,0.0,0.0,1.0,1.0
AT1G77060,98.16666666666667,-0.31647366479525435,-0.31647366479525435,0.5595673027299233,1.0
AT1G77080,389.8333333333333,-0.6364192760619555,-0.6364192760619555,0.16024741731471778,1.0
AT1G77090,3.6666666666666665,-0.6280312226130423,-0.6280312226130423,0.256708783188199,1.0
AT1G77093,0.0,0.0,0.0,1.0,1.0
AT1G77100,0.0,0.0,0.0,1.0,1.0
AT1G77110,1.1666666666666667,-1.7369655941662063,-1.7369655941662063,0.4226497308103741,1.0
AT1G77120,47.166666666666664,2.02509098096283,2.02509098096283,0.3002435367868738,1.0
AT1G77122,34.833333333333336,-0.147753620443692,-0.147753620443692,0.7642775129319811,1.0
AT1G77130,297.0,0.2588929778160952,0.2588929778160952,0.5211417104995449,1.0
AT1G77138,6.666666666666667,0.506959988719883,0.506959988719883,0.539189593423935,1.0
AT1G77140,174.5,0.27207954543680074,0.27207954543680074,0.4423553590468623,1.0
AT1G77145,21.833333333333332,0.8447217745220889,0.8447217745220889,0.6043010536443275,1.0
AT1G77150,0.0,0.0,0.0,1.0,1.0
AT1G77160,0.0,0.0,0.0,1.0,1.0
AT1G77170,32.666666666666664,0.40254655509564696,0.40254655509564696,0.4226099534605231,1.0
AT1G77180,778.1666666666666,0.26925902637442223,0.26925902637442223,0.5090050474888534,1.0
AT1G77190,0.0,0.0,0.0,1.0,1.0
AT1G77200,19.5,1.1069152039165118,1.1069152039165118,0.16265029610830642,1.0
AT1G77210,1.0,1.584962500721156,1.584962500721156,0.3206337795132426,1.0
AT1G77220,214.66666666666666,-0.24587385467561085,-0.24587385467561085,0.6491485034929275,1.0
AT1G77230,99.33333333333333,0.17275437093298707,0.17275437093298707,0.7234004036694899,1.0
AT1G77235,1.8333333333333333,-0.8744691179161409,-0.8744691179161409,0.20017303952050972,1.0
AT1G77240,45.333333333333336,0.20794126503890753,0.20794126503890753,0.6652767781221751,1.0
AT1G77250,133.16666666666666,-0.21906440361869353,-0.21906440361869353,0.7541658942036066,1.0
AT1G77260,125.0,0.46190410431681794,0.46190410431681794,0.08659168037630463,1.0
AT1G77270,6.166666666666667,-1.0506260730699681,-1.0506260730699681,0.3514529123947356,1.0
AT1G77280,41.666666666666664,-0.22588140741632776,-0.22588140741632776,0.7395236081593783,1.0
AT1G77290,111.5,-0.31327478312793483,-0.31327478312793483,0.39754719876589895,1.0
AT1G77300,214.0,0.35973012759974676,0.35973012759974676,0.4664748139591414,1.0
AT1G77310,43.333333333333336,0.7081107314940212,0.7081107314940212,0.1448850253601507,1.0
AT1G77320,62.666666666666664,0.060435853861973955,0.060435853861973955,0.8953670699712473,1.0
AT1G77330,3523.6666666666665,0.7800615753451372,0.7800615753451372,0.11624726739085839,1.0
AT1G77340,0.0,0.0,0.0,1.0,1.0
AT1G77350,978.8333333333334,-0.5896675011252955,-0.5896675011252955,0.33965440083583315,1.0
AT1G77360,40.0,0.3774740863223608,0.3774740863223608,0.5390074547202363,1.0
AT1G77370,560.5,-0.4902732649084217,-0.4902732649084217,0.3647246798761485,1.0
AT1G77380,284.0,0.806692071119737,0.806692071119737,0.07758649049396196,1.0
AT1G77390,23.333333333333332,0.27753397552890896,0.27753397552890896,0.7124925416451037,1.0
AT1G77400,31.166666666666668,-0.7489382358322821,-0.7489382358322821,0.09104667332663324,1.0
AT1G77405,5.166666666666667,-0.39231742277876036,-0.39231742277876036,0.5744804544203487,1.0
AT1G77410,17.833333333333332,-0.6490928381408719,-0.6490928381408719,0.46489550067956326,1.0
AT1G77420,188.16666666666666,0.22160556828127922,0.22160556828127922,0.3915648090663002,1.0
AT1G77440,841.1666666666666,-0.5840108548813144,-0.5840108548813144,0.24472793713501975,1.0
AT1G77450,749.3333333333334,0.49180168992510537,0.49180168992510537,0.42952603392782335,1.0
AT1G77460,45.166666666666664,0.05208851114845396,0.05208851114845396,0.9165312583522273,1.0
AT1G77470,269.6666666666667,-0.007106886494259862,-0.007106886494259862,0.9812244002621235,1.0
AT1G77480,90.0,-0.3827197790061155,-0.3827197790061155,0.24251212468991948,1.0
AT1G77490,40.666666666666664,0.30116953472056474,0.30116953472056474,0.48031329351937413,1.0
AT1G77500,72.83333333333333,0.8652505878867622,0.8652505878867622,0.11745510078953804,1.0
AT1G77510,245.83333333333334,0.6273019626061636,0.6273019626061636,0.33993544561435796,1.0
AT1G77520,0.0,0.0,0.0,1.0,1.0
AT1G77525,2.1666666666666665,-1.1154772174199363,-1.1154772174199363,0.10206829667318322,1.0
AT1G77530,41.666666666666664,1.4383700031094677,1.4383700031094677,0.04191051307068346,1.0
AT1G77540,318.8333333333333,-0.8067642587777512,-0.8067642587777512,0.2681136073660952,1.0
AT1G77550,194.33333333333334,0.28652275875616356,0.28652275875616356,0.5155205948108386,1.0
AT1G77560,0.0,0.0,0.0,1.0,1.0
AT1G77570,16.5,-0.8780094756213898,-0.8780094756213898,0.33493297698574215,1.0
AT1G77580,272.1666666666667,-0.1568350020018687,-0.1568350020018687,0.7781631274274227,1.0
AT1G77590,237.66666666666666,0.07255302663356039,0.07255302663356039,0.8799737483982745,1.0
AT1G77600,58.166666666666664,-0.618909832644494,-0.618909832644494,0.1344220122046024,1.0
AT1G77610,542.5,0.1017962332914983,0.1017962332914983,0.7126994366177775,1.0
AT1G77620,77.66666666666667,-0.048909600480946565,-0.048909600480946565,0.8721266805481654,1.0
AT1G77630,118.5,-0.4999263968653567,-0.4999263968653567,0.07740172623203269,1.0
AT1G77640,47.333333333333336,1.3675091291962582,1.3675091291962582,0.32262784802656763,1.0
AT1G77650,0.0,0.0,0.0,1.0,1.0
AT1G77655,0.0,0.0,0.0,1.0,1.0
AT1G77660,173.16666666666666,-0.31323339333495626,-0.31323339333495626,0.5132933215979604,1.0
AT1G77670,335.5,-0.24784524531475233,-0.24784524531475233,0.5537299301259051,1.0
AT1G77680,123.16666666666667,0.4093909361377015,0.4093909361377015,0.2978951698431373,1.0
AT1G77682,0.0,0.0,0.0,1.0,1.0
AT1G77690,2158.1666666666665,-0.0033408622591918806,-0.0033408622591918806,0.9930465713097406,1.0
AT1G77700,43.5,-0.3804237441975069,-0.3804237441975069,0.4777300662737636,1.0
AT1G77710,1627.6666666666667,-0.7853604290055863,-0.7853604290055863,0.15572378278356033,1.0
AT1G77720,98.83333333333333,0.15912250534522052,0.15912250534522052,0.5590305414557755,1.0
AT1G77730,0.8333333333333334,0.807354922057604,0.807354922057604,0.5351057454031655,1.0
AT1G77740,121.16666666666667,0.01968236586169972,0.01968236586169972,0.9703415138422187,1.0
AT1G77750,436.6666666666667,-0.8285491443267274,-0.8285491443267274,0.30543757862488663,1.0
AT1G77760,93.83333333333333,0.6124835634850609,0.6124835634850609,0.5641830341101536,1.0
AT1G77765,26.833333333333332,-0.2598671267551107,-0.2598671267551107,0.6872287820948166,1.0
AT1G77770,499.0,0.13860523822950688,0.13860523822950688,0.5649987648780598,1.0
AT1G77780,0.0,0.0,0.0,1.0,1.0
AT1G77790,0.16666666666666666,-0.4150374992788438,-0.4150374992788438,0.4226497308103743,1.0
AT1G77800,144.83333333333334,0.11547721741993588,0.11547721741993588,0.8217259464762463,1.0
AT1G77810,106.33333333333333,0.1884450894131103,0.1884450894131103,0.4701125580586759,1.0
AT1G77815,0.16666666666666666,-0.4150374992788438,-0.4150374992788438,0.4226497308103743,1.0
AT1G77830,0.0,0.0,0.0,1.0,1.0
AT1G77840,400.8333333333333,0.2869682565335624,0.2869682565335624,0.40321315203836394,1.0
AT1G77850,52.166666666666664,-0.19022241567554019,-0.19022241567554019,0.7612248436322187,1.0
AT1G77855,15.333333333333334,-1.5459683691052926,-1.5459683691052926,0.053684219958564504,1.0
AT1G77860,0.8333333333333334,-0.26303440583379395,-0.26303440583379395,0.7768982080146282,1.0
AT1G77870,10.333333333333334,-1.4739311883324122,-1.4739311883324122,0.3025025639452096,1.0
AT1G77880,30.0,-1.6057210608879533,-1.6057210608879533,0.0986460918588283,1.0
AT1G77885,1393.1666666666667,-1.1852148724669076,-1.1852148724669076,0.2468949273866831,1.0
AT1G77890,64.0,0.6313554062056074,0.6313554062056074,0.19116940888813938,1.0
AT1G77910,0.16666666666666666,0.41503749927884376,0.41503749927884376,0.4226497308103743,1.0
AT1G77920,265.0,0.6356151058697429,0.6356151058697429,0.2513600217972316,1.0
AT1G77930,134.5,-0.2956022682902246,-0.2956022682902246,0.47262602819753413,1.0
AT1G77932,4.0,0.0,0.0,1.0,1.0
AT1G77940,13013.833333333334,-0.9600823528728685,-0.9600823528728685,0.15124653546116062,1.0
AT1G77950,11.5,0.6655809609294409,0.6655809609294409,0.5306059082886114,1.0
AT1G77960,0.0,0.0,0.0,1.0,1.0
AT1G77980,0.0,0.0,0.0,1.0,1.0
AT1G77990,14.333333333333334,-0.2515387669959643,-0.2515387669959643,0.7610401549807501,1.0
AT1G77992,2.0,-0.3219280948873623,-0.3219280948873623,0.5383862466275062,1.0
AT1G78000,562.1666666666666,0.54698998046508,0.54698998046508,0.3443095644386004,1.0
AT1G78010,51.0,-0.46642288554575523,-0.46642288554575523,0.1859544181178951,1.0
AT1G78020,53.833333333333336,-0.9737684584268206,-0.9737684584268206,0.24632560339077458,1.0
AT1G78030,0.6666666666666666,-0.5849625007211563,-0.5849625007211563,0.5813147638521415,1.0
AT1G78040,4399.5,-0.6084971222927821,-0.6084971222927821,0.3479441198042364,1.0
AT1G78050,92.66666666666667,-0.30922721617983046,-0.30922721617983046,0.42347892884103566,1.0
AT1G78060,126.83333333333333,-0.37451892225267286,-0.37451892225267286,0.08603242736939064,1.0
AT1G78070,27.5,0.7414669864011469,0.7414669864011469,0.6907734776962289,1.0
AT1G78080,1802.3333333333333,0.7389570883270896,0.7389570883270896,0.2945222730100748,1.0
AT1G78090,30.0,-0.89649542424614,-0.89649542424614,0.35583843323164754,1.0
AT1G78100,395.8333333333333,-0.5557347066880568,-0.5557347066880568,0.04047190574390258,1.0
AT1G78110,232.83333333333334,-0.47520864886144343,-0.47520864886144343,0.16680059839738184,1.0
AT1G78120,89.16666666666667,-0.4680722616007119,-0.4680722616007119,0.23321504579171193,1.0
AT1G78130,75.83333333333333,0.09391786338763874,0.09391786338763874,0.7030189744047237,1.0
AT1G78140,49.833333333333336,-0.487048744194232,-0.487048744194232,0.16144301298821323,1.0
AT1G78150,1589.0,-0.16714008179639314,-0.16714008179639314,0.48487088257167693,1.0
AT1G78160,0.0,0.0,0.0,1.0,1.0
AT1G78170,0.0,0.0,0.0,1.0,1.0
AT1G78172,12.666666666666666,0.070389327891398,0.070389327891398,0.8949292830132213,1.0
AT1G78180,19.333333333333332,-0.0946368741380752,-0.0946368741380752,0.8841206673053789,1.0
AT1G78190,75.16666666666667,-1.0909462112505854,-1.0909462112505854,0.2892076720942493,1.0
AT1G78200,74.16666666666667,-0.23725038006356106,-0.23725038006356106,0.35291071109903593,1.0
AT1G78206,0.6666666666666666,-0.5849625007211563,-0.5849625007211563,0.38680875391800656,1.0
AT1G78210,96.33333333333333,-0.6221154991386222,-0.6221154991386222,0.0467902969446528,1.0
AT1G78220,0.0,0.0,0.0,1.0,1.0
AT1G78230,2.1666666666666665,-2.415037499278844,-2.415037499278844,0.37669770806900066,1.0
AT1G78240,225.16666666666666,0.7002250473511878,0.7002250473511878,0.023499403999758344,1.0
AT1G78250,0.0,0.0,0.0,1.0,1.0
AT1G78260,220.5,-0.31167366151100934,-0.31167366151100934,0.25753626585117406,1.0
AT1G78265,108.5,0.19793937761190883,0.19793937761190883,0.34283806849251475,1.0
AT1G78270,96.5,0.25218702359680145,0.25218702359680145,0.4269994473675196,1.0
AT1G78280,103.83333333333333,0.5051091930319414,0.5051091930319414,0.24176034525981424,1.0
AT1G78290,271.8333333333333,0.6136628129744645,0.6136628129744645,0.4669252873879439,1.0
AT1G78300,2455.0,-0.1760514969172059,-0.1760514969172059,0.6447463774870718,1.0
AT1G78310,96.16666666666667,0.39340748330730124,0.39340748330730124,0.27881535969824317,1.0
AT1G78320,2.6666666666666665,0.8073549220576037,0.8073549220576037,0.49000220099783465,1.0
AT1G78340,1147.1666666666667,0.4952692187842315,0.4952692187842315,0.26120887602222803,1.0
AT1G78360,33.166666666666664,1.67069237474704,1.67069237474704,0.028319499949518597,1.0
AT1G78370,18.666666666666668,-0.3439544012173613,-0.3439544012173613,0.5313190818983783,1.0
AT1G78380,15817.5,-0.3942124064308634,-0.3942124064308634,0.24728463470682677,1.0
AT1G78390,1.0,0.0,0.0,1.0,1.0
AT1G78400,0.0,0.0,0.0,1.0,1.0
AT1G78410,2.1666666666666665,-0.7776075786635522,-0.7776075786635522,0.5431556109746248,1.0
AT1G78420,233.0,0.26793320524663305,0.26793320524663305,0.5139949073096356,1.0
AT1G78430,52.333333333333336,0.3809048143596978,0.3809048143596978,0.4744441585394995,1.0
AT1G78440,0.0,0.0,0.0,1.0,1.0
AT1G78450,0.0,0.0,0.0,1.0,1.0
AT1G78460,4.833333333333333,-2.273018494406416,-2.273018494406416,0.011714636991269808,1.0
