gene_id,osd120_lfc,osd120_se,osd120_pval,osd120_padj,osd658_lfc,osd658_se,osd658_pval,osd658_padj,meta_lfc,meta_se,meta_z,meta_pval,meta_ci_lower,meta_ci_upper,q_stat,pval_q,i2_percent,convergence_classification,status,meta_padj
AT1G66465,2.049958238540776,1.1277039054333522,0.1432407080047479,0.6145976784520986,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66470,0.3708413974343977,0.2191735592935043,0.1698645327019744,0.6292368943070439,1.09238,0.6298606946814889,0.0042,0.179228,0.4487721127975824,0.20699938434308326,2.1679876692472773,0.03015962473664402,0.043053319485139185,0.8544909061100256,1.170555238536401,0.279287183319213,14.570456217824809,CONCORDANT,META_ANALYZED,0.14446534533642477
AT1G66475,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66480,0.6778354247845614,0.2459580223834662,0.0645265005938211,0.5776678688724508,0.317833,1.0884617228649118,0.62,0.999754,0.6603461074226948,0.23990918612604914,2.7524836296837196,0.0059145103376223584,0.19012410261563856,1.130568112229751,0.10407736769215706,0.7469904368098199,0.0,CONCORDANT,META_ANALYZED,0.046078093055948253
AT1G66490,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66500,0.4885601538857304,3.773827994481784,0.9040782778853198,0.9671640695201674,2.25288,0.7474916387959867,5e-05,0.00680385,2.1862740572067496,0.7332463876794448,2.981636314807907,0.0028671237382249526,0.7491111373550379,3.6234369770584616,0.21031857040831348,0.6465178263309856,0.0,CONCORDANT,META_ANALYZED,0.02726571584309524
AT1G66510,-0.1501928690570033,0.5740361599764443,0.8121868395471177,0.9371960820341746,0.379219,0.6816121332384301,0.32995,0.999754,0.06948690876947353,0.43907177097130035,0.15825865692926885,0.8742529845166875,-0.7910937623342752,0.9300675798732222,0.35294355291848456,0.5524515672209592,0.0,DISCORDANT,META_ANALYZED,0.9420728890813655
AT1G66520,-0.1640715249477368,0.2176236631163186,0.5104631011854225,0.8024143255257392,-0.211556,0.919900685720746,0.7146,0.999754,-0.16658822658255915,0.21177807072863067,-0.7866169807355685,0.43150611585263876,-0.5816732452106752,0.24849679204555694,0.0025233130859944426,0.9599370413588006,0.0,CONCORDANT,META_ANALYZED,0.6960468792571647
AT1G66530,0.0054326204855205,0.0997170829145248,0.9592060361987332,0.9852462721364212,-0.228194,0.6232986531259986,0.514,0.999754,-0.00039771297835431503,0.09846496309198895,-0.004039131949734847,0.996777247741242,-0.19338904063865264,0.19259361468194403,0.13698612820428727,0.7112957845019565,0.0,DISCORDANT,META_ANALYZED,0.9976964462866181
AT1G66534,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66540,-3.806666063781656,0.9794852140864396,0.0197109465805319,0.5560470495719256,-0.437896,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66550,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66553,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66560,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66570,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66580,-0.2667061748984068,0.148448843273749,0.1473166184738045,0.6147769777282771,0.0268838,0.34019317912916275,0.8891,0.999754,-0.2197443397748547,0.13605907703919065,-1.6150656358749165,0.10629648175064266,-0.48642013077166835,0.046931451221958964,0.6256517238412033,0.4289547906740244,0.0,DISCORDANT,META_ANALYZED,0.3221193344519865
AT1G66590,0.2314465646118642,0.2283783004138459,0.3698441096933508,0.7325436201699617,0.0792948,0.6504798936850913,0.8329,0.999754,0.21474964135447477,0.21548329401823613,0.9965953153486726,0.3189609807761886,-0.20759761492126805,0.6370968976302176,0.048708389625305146,0.8253262085354917,0.0,CONCORDANT,META_ANALYZED,0.5993230602555486
AT1G66600,1.8308443108912236,1.0723004241055267,0.2294716046705154,0.6545363949514603,1.30544,1.1921935360140277,0.07435,0.903107,1.5958818074794825,0.7972586267870169,2.0017115574038353,0.045315762674158044,0.03325489897692946,3.1585087159820358,0.10736413686848516,0.7431652180993146,0.0,CONCORDANT,META_ANALYZED,0.1880060361825469
AT1G66610,,,,,inf,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66620,-0.0006401709489202,0.008899737689339,0.946866898111922,0.98230318113411,0.139014,0.5982647765125106,0.6795,0.999754,-0.0006092733052632795,0.00889875312821545,-0.06846726687264139,0.9454136761611749,-0.01805082943656556,0.016832282826038998,0.05447846449253939,0.8154459820944665,0.0,DISCORDANT,META_ANALYZED,0.9735089002392984
AT1G66630,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66640,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66650,0.9292325694418024,0.6575662241426666,0.2665161818291082,0.6736845483720298,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
"AT1G66650,AT1G66660",,,,,-0.050284,0.6926943639717379,0.90265,0.999754,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66660,0.0185669589860659,0.1056206184916614,0.8722546946420344,0.9570781702593404,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66670,-0.2888595920648056,0.5014622994831341,0.6087701497707132,0.8512266285090845,0.130633,0.4907694041625967,0.6363,0.999754,-0.07459311240684827,0.35074577559773845,-0.21267002369373433,0.8315843495115227,-0.7620548325784157,0.6128686077647191,0.35743901495433017,0.5499319926118148,0.0,DISCORDANT,META_ANALYZED,0.9261217796602809
AT1G66680,-0.1334538007916617,0.0948045736448259,0.2433416372491175,0.6610035802836833,-0.31005,0.44559449966370224,0.22415,0.999754,-0.1411015417486577,0.09272903277139648,-1.5216544110463575,0.1280956962723001,-0.32285044598059476,0.04064736248327941,0.15026434495708677,0.6982828687171075,0.0,CONCORDANT,META_ANALYZED,0.3599544755311042
AT1G66690,-0.7145939634603772,0.6399898680670382,0.3267971022655093,0.7108252214067304,-1.27251,0.7632205555122384,0.00755,0.255062,-0.9449304886199047,0.4903961382286295,-1.926871798038844,0.05399560892184874,-1.9061069195480185,0.016245942308209083,0.31375124549691036,0.5753873422124125,0.0,CONCORDANT,META_ANALYZED,0.21059505730913075
AT1G66700,1.200054947369955,2.992313669928304,0.7261163789481001,0.9024758917100244,0.593108,1.0971656473948448,0.3489,0.999754,0.6650361966851557,1.030104624701349,0.6456006319532493,0.5185380279760503,-1.3539688677294885,2.6840412610998,0.036266488009553254,0.8489662186914564,0.0,CONCORDANT,META_ANALYZED,0.755871323831293
AT1G66710,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66720,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66725,-5.6356692830684265,0.6423721316108998,0.0016009077506019,0.5388276715237375,3.02434,2.252465218816099,0.24235,0.999754,-4.984315682685964,0.6177422759768797,-8.068600574250665,6.661338147750939e-16,-6.1950905436006485,-3.77354082177128,13.669788423338666,0.00021793249389001623,92.68459782235779,DISCORDANT,META_ANALYZED,1.2192599870906955e-13
AT1G66730,0.7782057989947931,0.3069138814819149,0.0764310405567378,0.5804271786731042,-1.58026,2.223882823472458,0.18515,0.999754,0.7341254571292333,0.30403220283128923,2.414630589433342,0.015751175520610783,0.13822233957990637,1.3300285746785603,1.1036756816296063,0.2934608586540852,9.393672738763836,DISCORDANT,META_ANALYZED,0.09167706028515356
AT1G66740,-0.3246114584554783,0.2116533273591632,0.2472205166848355,0.6623996787143986,-0.118019,0.5627401989300121,0.7147,0.999754,-0.29900862654229116,0.19810466859553638,-1.509346693654994,0.13121020792015514,-0.6872937769895424,0.08927652390496016,0.11807345408947756,0.7311334501907019,0.0,CONCORDANT,META_ANALYZED,0.3644649910412022
AT1G66750,-0.2827855370758388,0.1873311279691242,0.2194291300142677,0.6467830763748615,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
"AT1G66750,AT1G66800",,,,,-0.361019,0.9834939713085501,0.5342,0.999754,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66760,0.13783513134619,0.2188914298038362,0.5634149198328221,0.8269464600751744,0.0237975,0.669789866534571,0.948,0.999754,0.12683092998939158,0.20806246666743183,0.6095810168016456,0.5421393898006757,-0.28097150467877485,0.534633364657558,0.026190826312246732,0.871435159949683,0.0,CONCORDANT,META_ANALYZED,0.773320310490411
AT1G66770,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66780,1.745535793883069,1.1735598844830952,0.2115085790389864,0.6434037821646286,2.08697,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66783,,,,,1.60271,1.2942824840507148,0.04335,0.702371,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66790,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66795,,,,,inf,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66800,-2.14815438043613,1.2724292259171412,0.1723053261376309,0.6308525660820629,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66810,-0.7580266618879399,0.2626355691345206,0.0455024988528374,0.569798558855522,-1.11493,1.0039891940567311,0.05955,0.814324,-0.7808854597205478,0.2540858189679581,-3.0733138232284523,0.002116957350649651,-1.2788936648977458,-0.2828772545433499,0.11827607685181953,0.730911796665884,0.0,CONCORDANT,META_ANALYZED,0.021696720989069346
AT1G66820,-0.8036889343677597,0.2077614943680931,0.025478511077943,0.5584929872320218,0.159448,0.6535932709177065,0.6697,0.999754,-0.7152999932626439,0.19799878217227218,-3.6126484487176547,0.0003030854887406953,-1.1033776063202974,-0.32722238020499045,1.972222221682487,0.1602121831115162,49.29577463401117,DISCORDANT,META_ANALYZED,0.004670276635241781
AT1G66830,-0.97750308382988,0.1628744392528954,0.0044588589050007,0.5388276715237375,0.0,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66840,,,,,-1.7345,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66850,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66852,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66855,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66860,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66870,0.0,0.0,0.0269015246353274,0.5584929872320218,3.4287,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66880,1.0225479127359145,0.8030659172098863,0.321635393392375,0.7080779775964231,0.0176911,1.1282517330884372,0.9812,0.999754,0.6846479686905311,0.6542563984112355,1.0464520795717047,0.29535235856387776,-0.5976945721954905,1.9669905095765527,0.5264897399160652,0.4680863959284346,0.0,CONCORDANT,META_ANALYZED,0.5749588674708677
"AT1G66880,AT1G66960",,,,,0.0154218,1.3594555760263045,0.9823,0.999754,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66890,-0.644784010580551,0.2945883615036344,0.093896635735074,0.58936308220687,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
"AT1G66890,AT1G66900",,,,,0.257529,0.9145011114819996,0.64165,0.999754,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66900,-0.17860973482539,0.1946091191027352,0.4107467840594072,0.7537803233372473,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66910,,,,,2.13707,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66920,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66930,-0.8819954070702614,1.111855829040465,0.4779990436563801,0.7861550303410583,1.67777,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66940,,,,,-3.21503,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66950,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66960,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66970,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G66980,,,,,0.957728,1.84321310554141,0.44235,0.999754,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G66990,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67000,,,,,1.46217,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67010,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67020,2.071021275361841,1.3925800906218433,0.2279929843459291,0.6541743846682069,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
"AT1G67020,AT1G67025",,,,,-1.51921,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67025,-0.8333860992800293,0.6921339699692176,0.2957142390640581,0.6913441445454616,,,,,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G67030,-1.0301816308687868,0.2254684499038184,0.0131001734690605,0.5536910511401907,1.04046,0.6909086079698259,0.0114,0.324792,-0.8308915297308349,0.2143438349416432,-3.876442398994362,0.0001059948879138517,-1.2510054462164555,-0.4107776132452143,8.117440440787336,0.00438414137204024,87.68084586151879,DISCORDANT,META_ANALYZED,0.0020409263195095353
AT1G67035,-0.4855270369632267,0.4342460918397972,0.3285020367413044,0.7115986581092929,-1.22172,1.1018100159627715,0.05815,0.808243,-0.584506160671223,0.40400122998373994,-1.4467930226221042,0.14795490155554325,-1.3763485714393533,0.20733625009690726,0.3864234106510397,0.5341854258476463,0.0,CONCORDANT,META_ANALYZED,0.390968824935724
AT1G67040,1.0590110013769394,0.5209043132542125,0.1383563188318569,0.6136724371049145,-0.0909768,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G67050,0.0145447578006015,0.3898094822928352,0.9720238638303704,0.9899285748300584,-0.189168,0.8263786957433424,0.69825,0.999754,-0.022532953655792286,0.35255465924771734,-0.06391336226806135,0.9490392124822187,-0.7135400857813183,0.6684741784697337,0.04970800689517859,0.8235721444800745,0.0,DISCORDANT,META_ANALYZED,0.9753674871121621
AT1G67060,0.042351002207052,0.2180414711467799,0.8554810424297686,0.9524041696022588,-0.151939,0.4981083951847674,0.60295,0.999754,0.01110857128043282,0.19974275882384038,0.05561438795500882,0.9556490023145219,-0.3803872360142943,0.4026043785751599,0.12767829200564138,0.7208515158601303,0.0,DISCORDANT,META_ANALYZED,0.978414528692375
AT1G67070,1.1725768072015377,0.7950460621116073,0.2526337235038987,0.6657925735869902,2.07101,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G67080,-0.5295859070540815,0.3582953307127618,0.2310342378025749,0.65463885594147,-0.314807,0.523362077707898,0.2981,0.999754,-0.46104626942600785,0.2956496293422089,-1.5594346268987047,0.11889354603149371,-1.0405195429367373,0.11842700408472157,0.11467034919383617,0.7348883993275463,0.0,CONCORDANT,META_ANALYZED,0.34439504545856997
AT1G67090,-5.677692212816412,0.7905361335815947,0.0049474646918167,0.5388276715237375,-2.98334,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G67100,,,,,inf,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67105,0.0348099205434065,0.2593861492173174,0.9044979755246318,0.9672865115040092,1.35546,0.7445087086196385,0.003,0.140667,0.1777612543232449,0.24494580561256238,0.7257166697698627,0.46801248044015464,-0.30233252467737737,0.6578550333238672,2.8059660370394406,0.0939142600618098,64.36164989883147,HETEROGENEOUS,META_ANALYZED,0.7199027082135997
AT1G67110,-1.5985711194854584,0.4904835890111474,0.0586721032312509,0.5765684144382577,-0.628237,1.1454584572411064,0.35,0.999754,-1.4482233765406063,0.4508864126873708,-3.2119472572014605,0.0013183857691461132,-2.3319607454078533,-0.5644860076733595,0.606414047837138,0.43614118805955915,0.0,CONCORDANT,META_ANALYZED,0.015060749075722673
AT1G67120,0.3675592865478274,0.1177645210460059,0.0392619871419683,0.5612281511306406,-1.03776,0.5484380697702687,0.00215,0.111863,0.3056191230058269,0.11514001037384972,2.6543259985256893,0.007946701218124463,0.07994470267308146,0.5312935433385724,6.276512730013933,0.012234863084253589,84.06758588701564,DISCORDANT,META_ANALYZED,0.05703023206867107
AT1G67130,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67140,0.6299137373024952,0.1128396420468384,0.0070479232852141,0.5388276715237375,-0.442587,0.6135928817807749,0.2182,0.999754,0.5948291963895498,0.11097864350192597,5.359852829515138,8.328977507687796e-08,0.3773110551257749,0.8123473376533247,2.955221229062976,0.08560059061428837,66.16158580056377,DISCORDANT,META_ANALYZED,4.2766413222642485e-06
AT1G67148,0.3004704255779531,0.8272757916973901,0.7377790606502207,0.9077262152307274,0.856969,0.5175589899685347,0.00415,0.178661,0.700426729687126,0.43876714683154344,1.5963518115362498,0.11041026845962132,-0.15955687810269903,1.5604103374769511,0.3252190455218879,0.5684879420955984,0.0,CONCORDANT,META_ANALYZED,0.3294595635369566
AT1G67150,-0.1905220746494911,0.4788118282127312,0.7136198676926004,0.8979542069750285,0.0227506,0.7498277913457323,0.96,0.999754,-0.1287470859994059,0.4035527046382137,-0.31903412991576424,0.7497006320954283,-0.9197103870903047,0.662216215091493,0.05746695013563393,0.8105452727333666,0.0,DISCORDANT,META_ANALYZED,0.8873891078926258
AT1G67160,,,,,-1.02177,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67170,0.2731255044433082,0.1670515723438603,0.2161802078291641,0.6451015680906224,0.0897399,0.5716463356371627,0.7838,0.999754,0.25869695663687814,0.1603452557863026,1.6133745608392187,0.10666315653065972,-0.05557974470427496,0.5729736579780312,0.09481711313854606,0.7581402578425045,0.0,CONCORDANT,META_ANALYZED,0.322865466904823
AT1G67180,0.110632748819428,0.2404891100110102,0.6803513278567479,0.8835248184184895,-0.168697,0.88836988862266,0.73845,0.999754,0.09156031502749093,0.23213375265959585,0.3944291339732755,0.6932642377837768,-0.363421840185317,0.5465424702402988,0.09211544967528261,0.761504830937976,0.0,DISCORDANT,META_ANALYZED,0.8597007023306232
AT1G67190,0.1393381396840778,0.267958239410421,0.6371332807039983,0.8644503654682779,-0.116799,0.723191232469583,0.78065,0.999754,0.10841877321661705,0.2512650985610886,0.4314915753819182,0.6661109769651512,-0.3840608199631166,0.6008983663963506,0.1102983233654476,0.7398047542316262,0.0,DISCORDANT,META_ANALYZED,0.8448846061979312
AT1G67195,-4.071612297222038,2.6574086668160524,0.2461897154617799,0.6622328618647606,-0.211806,1.125891039373176,0.7394,0.999754,-0.7992166745756611,1.0366842705162125,-0.7709354692704025,0.44074518201427715,-2.8311178447874377,1.2326844956361156,1.788605736229389,0.18109613240177624,44.09052930199538,CONCORDANT,META_ANALYZED,0.7017465362051479
AT1G67200,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67210,0.1415243098077195,0.2996379759384405,0.6720936104527502,0.87940522386396,-0.547447,0.8094568499247392,0.23435,0.999754,0.058494002481346744,0.2810033235990871,0.20816124781784173,0.8351030655461822,-0.4922725117728639,0.6092605167355574,0.637153500277218,0.4247434394458349,0.0,DISCORDANT,META_ANALYZED,0.9280381066976788
AT1G67220,,,,,inf,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67230,0.1052757447423524,0.0896343403620528,0.3104332512362184,0.7007064185441862,-0.264111,0.39729621177819124,0.24735,0.999754,0.08738453065170335,0.08743668361652591,0.9994035345044501,0.3175992483253145,-0.08399136923668746,0.2587604305400941,0.822568863101567,0.36443015969282144,0.0,DISCORDANT,META_ANALYZED,0.5979197852668493
AT1G67238,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67240.1,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67250,-0.7944541095923565,0.3922585297393952,0.17430995129651,0.631745551480422,0.0605314,0.40907886733797394,0.799,0.999754,-0.384899880453105,0.2831283611461435,-1.3594536375479167,0.17400288430587363,-0.9398314682995463,0.17003170739333623,2.275754325443346,0.13141117356684195,56.05852578989662,DISCORDANT,META_ANALYZED,0.4298407230915818
AT1G67260,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67265,-1.039837980912786,0.7304679154677964,0.2813479460949062,0.6826319221996995,4.2418,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G67270,2.633541610487687,3.346884701885536,0.5018400413317762,0.797549847324809,1.00265,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G67280,-0.338455012206347,0.1568270279999801,0.0989942610042534,0.5918440551013457,0.205688,0.4833826066112362,0.4601,0.999754,-0.2866336612769309,0.14917253026169353,-1.9214909123957955,0.05466984696009991,-0.5790118205898502,0.005744498035988421,1.1465155839087797,0.2842797495719813,12.779205617883424,DISCORDANT,META_ANALYZED,0.21253210369945888
AT1G67290,,,,,0.0,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67300,0.0042178924371931,0.1678865807215346,0.9812812905486314,0.993990866233355,-0.482803,0.6039045916727228,0.16525,0.999754,-0.030721252912099154,0.16175237806424436,-0.18992767389112122,0.8493658065224405,-0.3477559139180181,0.2863134080938198,0.6037093490857939,0.43716623102729546,0.0,DISCORDANT,META_ANALYZED,0.9332988812675301
AT1G67310,1.3242880688984937,0.214566393944773,0.0156111475794594,0.5554548283269016,0.587646,0.631084831093852,0.09845,0.999754,1.2479577704086853,0.20314585396221557,6.143161408752163,8.0895001808301e-10,0.8497918966427427,1.6461236441746279,1.2213216991131641,0.2691014239277699,18.121490781165356,CONCORDANT,META_ANALYZED,6.659071101235698e-08
AT1G67320,0.2015307876488039,0.2614597823772813,0.4844824040052659,0.7896077346221477,0.13881,0.5272233511214084,0.6538,0.999754,0.1891503328469463,0.23423791030405058,0.8075137478874418,0.4193705571382995,-0.26995597134899285,0.6482566370428854,0.011358953242844621,0.9151234630982334,0.0,CONCORDANT,META_ANALYZED,0.6860743562521202
AT1G67325,0.3380919994122414,0.2939422770967828,0.3358467836960107,0.715804642567257,-0.104347,0.48444935536438044,0.7071,0.999754,0.21903735362012747,0.25130136943633447,0.8716122562778916,0.3834199421309503,-0.2735133304750881,0.711588037715343,0.6096430684511059,0.4349222328278034,0.0,DISCORDANT,META_ANALYZED,0.6566762945479222
AT1G67328,0.5866764696189276,0.3097945758660551,0.1769676739673598,0.6324371697038375,0.994558,1.1692676308692167,0.1626,0.999754,0.6134305480602077,0.2994621271353725,2.0484411632556965,0.04051679164618349,0.026484778874877546,1.2003763172455377,0.11370417649513684,0.7359657611868677,0.0,CONCORDANT,META_ANALYZED,0.17534360067630678
AT1G67330,0.4720047681906736,0.3143711064322354,0.2575635735640895,0.6692530396392476,1.81594,0.8145822212453292,0.00015,0.0166791,0.6462239053612915,0.29328758989824266,2.203379643801163,0.02756800171925633,0.07138022916073583,1.2210675815618472,2.3691303190423514,0.12375597876041755,57.79041819851347,HETEROGENEOUS,META_ANALYZED,0.13517269799816892
AT1G67340,-0.240665118388563,0.2162562618658431,0.3719010934680231,0.73367628727713,-0.0905438,0.5584366403927518,0.77965,0.999754,-0.2210880632693284,0.20166308310246364,-1.096323927354592,0.272937041843599,-0.6163477061501571,0.17417157961150032,0.06284234029056837,0.8020586286452911,0.0,CONCORDANT,META_ANALYZED,0.5509737247959924
AT1G67350,-0.7735127813396885,0.3180681139826772,0.1348874226365427,0.6107551634351184,0.225221,0.4109722272909748,0.34085,0.999754,-0.3993841851347618,0.25153478721842504,-1.5877890670762327,0.11233404450942563,-0.8923923680828749,0.09362399781335123,3.693434289239986,0.05462702964965127,72.92492781276002,DISCORDANT,META_ANALYZED,0.33251390115632495
AT1G67360,-0.9625629550449278,0.192405951535123,0.0175401861787896,0.5560470495719256,0.137293,1.3251836336785614,0.8633,0.999754,-0.9398559099603098,0.190409437225769,-4.93597336168753,7.975199316501147e-07,-1.313058406922817,-0.5666534129978025,0.6746203376878117,0.4114453698685683,0.0,DISCORDANT,META_ANALYZED,3.071241360547645e-05
AT1G67365,-0.1211985736927873,0.4008411014704527,0.7777436139210331,0.9228787808136564,0.745794,0.7799307907817252,0.09455,0.995589,0.059957518635772256,0.3565125720527974,0.16817785215970701,0.8664433641839193,-0.6388071225877107,0.7587221598592552,0.9775158946107642,0.3228128622154999,0.0,DISCORDANT,META_ANALYZED,0.9386880599068088
AT1G67370,-1.1977973473995809,1.4948846817722137,0.4679299248992037,0.7810537493998726,0.330311,,1.0,1.0,,,,,,,,,,SINGLE_DATASET_ONLY,SINGLE_DATASET_ONLY,
AT1G67390,,,,,inf,,1.0,1.0,,,,,,,,,,NOT_META_ANALYZABLE,NOT_META_ANALYZABLE,
AT1G67400,1.0022265141414368,0.2166367547279139,0.0211238801896685,0.5560470495719256,0.787653,0.9080201512496542,0.1454,0.999754,0.9906705322286141,0.2107224739976623,4.701304580543242,2.5850458613696503e-06,0.577654483193196,1.4036865812640322,0.05283463175503225,0.8182022292711298,0.0,CONCORDANT,META_ANALYZED,8.630502899396785e-05
